Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2013-11-27,NorfolkIsland,19,22.8,4.8,3.8,12.5,SW,43,W,SW,19,30,71,70,1006.5,1005.9,1,2,21,21.2,Yes,Yes
2013-11-28,NorfolkIsland,16.5,22.8,1.6,7.6,12.4,W,48,W,WSW,24,28,65,69,1008.9,1008.1,2,3,20.7,21,Yes,No
2013-11-29,NorfolkIsland,17.7,23,0,7,12.8,WNW,31,WSW,NW,15,17,69,65,1014.3,1013.7,1,2,21,21.9,No,No
2013-11-30,NorfolkIsland,18.5,24,0,5.4,12.3,NW,35,NW,NNW,22,19,68,68,1016,1014.9,5,7,22.2,22.7,No,No
2013-12-06,NorfolkIsland,18.3,24.7,0,4.4,11.3,NNW,31,NNW,NNW,19,17,74,74,1012.5,1011.8,7,2,22.4,23.8,No,No
2013-12-07,NorfolkIsland,17.8,22.9,0.4,5.6,8.2,SSW,41,S,SSW,19,20,68,59,1015.8,1015.6,7,1,20.6,21.9,No,No
2013-12-08,NorfolkIsland,16.9,22.4,0,7,12.5,SW,33,SSW,S,17,20,52,54,1016.3,1014.9,2,3,20.1,21.6,No,No
2013-12-09,NorfolkIsland,16.6,22.7,0,7.2,7.3,SSE,35,SSE,SE,15,20,67,52,1016.5,1014.6,7,1,20.3,21.7,No,No
2013-12-10,NorfolkIsland,15.4,22.7,0,6.2,12.3,E,37,E,ESE,20,20,53,60,1016,1014.2,5,3,21.6,20.8,No,No
2013-12-11,NorfolkIsland,16.9,23.5,0,6,10.8,E,31,ESE,SE,13,17,77,71,1014.2,1013.1,5,5,21.3,22.1,No,No
2013-12-12,NorfolkIsland,16.4,23.5,0,6,9.9,E,31,E,SE,19,15,65,64,1012.6,1011.5,5,4,21.3,21.9,No,No
2013-12-13,NorfolkIsland,17.6,21.9,0,6.6,0.3,E,33,SE,ESE,13,20,72,72,1013.9,1012.6,7,7,20.5,21,No,No
2013-12-14,NorfolkIsland,18.2,22.6,0.4,1.6,2.8,E,30,E,E,19,17,68,71,1014.1,1013.8,7,7,21.5,21.4,No,No
2013-12-15,NorfolkIsland,19.1,23.3,0.2,4.2,8.8,SE,33,SE,SSE,19,20,80,78,1014.4,1013,6,5,21.5,21.9,No,No
2013-12-16,NorfolkIsland,18.9,23.8,0,4.8,10.6,SSE,35,SE,SE,17,20,76,69,1014.4,1013.6,4,5,22,22.5,No,No
2013-12-17,NorfolkIsland,18,23.2,0,7,11.8,SE,37,SE,SE,22,20,67,69,1016.7,1015.7,2,4,20.8,22.4,No,No
2013-12-18,NorfolkIsland,18.1,23.3,0,6.2,11.6,SE,33,SE,SE,17,20,68,65,1018.7,1017.8,3,6,22,21.7,No,No
2013-12-19,NorfolkIsland,18,22.7,0,7.8,11.2,SE,41,SSE,SE,20,28,54,63,1018.3,1017,1,7,21.7,20,No,No
2013-12-20,NorfolkIsland,18.2,22.7,0,7,12.8,SE,46,SSE,SSE,22,24,57,52,1017.8,1016.8,2,1,21.5,21.9,No,No
2013-12-21,NorfolkIsland,17.2,23.1,0,9.2,11,SE,39,SSE,SE,20,22,57,57,1016.8,1015.5,1,2,20.6,22.3,No,No
2013-12-23,NorfolkIsland,16.6,23.4,0,6.2,5.8,ESE,35,ESE,ESE,9,20,74,78,1019,1017.8,7,7,20.6,21.9,No,No
2013-12-24,NorfolkIsland,15.9,23.4,0,4.8,12.9,E,30,ESE,ENE,15,17,65,62,1018.7,1017.7,4,1,20.7,21.7,No,No
2013-12-25,NorfolkIsland,16,24,0,6.2,12.5,WSW,28,WNW,SW,2,15,72,43,1016.8,1015.1,4,1,21.2,23.2,No,No
2013-12-26,NorfolkIsland,18.3,23.1,0,5.6,2.9,E,35,SE,SE,19,20,88,67,1014,1012.4,7,7,20.4,22.1,No,No
2013-12-27,NorfolkIsland,17.8,23.4,0,4.4,3.9,NE,35,ENE,NE,17,17,73,85,1012,1009.7,7,7,22.6,21.7,No,Yes
2013-12-28,NorfolkIsland,20,25,9.8,2.4,6.4,WNW,52,NW,W,20,15,82,93,1008.5,1007.2,4,8,22.4,21.1,Yes,Yes
2013-12-29,NorfolkIsland,18.8,23.7,13.2,6.6,11.8,SW,39,WSW,WSW,19,24,69,57,1008.9,1008.6,2,2,21.6,22.7,Yes,No
2013-12-30,NorfolkIsland,17.2,23.8,0,6.6,12.7,SW,31,SW,SW,19,22,62,61,1011.9,1011.2,1,2,21.8,22.4,No,No
2013-12-31,NorfolkIsland,16.1,23.7,0,6.2,4.5,ESE,26,NE,NNE,13,9,67,66,1013,1012.4,7,7,22.5,23.4,No,No
2014-01-01,NorfolkIsland,17.8,25.2,0,4,6.4,NE,26,NE,ESE,17,13,71,66,1013.7,1013.4,7,7,22.9,24.4,No,No
2014-01-02,NorfolkIsland,18.5,25.1,0,3.6,9.9,ENE,35,E,E,17,19,80,70,1014.4,1012.7,6,5,22.6,23.5,No,No
2014-01-03,NorfolkIsland,18.4,26.7,0,5.2,8.1,NE,33,NE,NNE,17,15,83,72,1012,1010.1,5,4,23,25.3,No,No
2014-01-04,NorfolkIsland,20.3,27,0,5.2,12.9,NNE,31,NNE,N,19,13,77,67,1010.4,1009.5,1,1,23.8,25.1,No,No
2014-01-05,NorfolkIsland,21.6,26.5,0,5.8,12.6,WNW,28,NW,NW,17,15,81,77,1011.3,1010.8,1,2,24.2,25.7,No,No
2014-01-06,NorfolkIsland,19.8,26.6,0,6,11.1,SW,26,WNW,SSW,11,19,74,74,1012.4,1011.5,1,3,24.7,26.2,No,No
2014-01-07,NorfolkIsland,20.4,26.9,0,5.6,12.8,SSW,31,WNW,WSW,15,15,86,69,1012.3,1010.9,5,2,23.6,26.2,No,No
2014-01-08,NorfolkIsland,20.6,24.7,0,7,12.4,S,41,S,S,24,22,59,54,1013.9,1013.3,6,3,22.9,23.4,No,No
2014-01-09,NorfolkIsland,18.3,23.7,0,8.8,11.9,SSE,50,S,SSE,24,30,52,48,1017.8,1017.8,2,2,22,22.5,No,No
2014-01-10,NorfolkIsland,18.1,23.4,0,10,6.1,SSE,37,SE,SE,19,20,51,47,1021.1,1019.8,7,5,20,22,No,No
2014-01-11,NorfolkIsland,18,23.7,0.2,7.8,7.8,ESE,37,E,SE,19,26,50,55,1019.1,1017,6,6,22,21.9,No,No
2014-01-12,NorfolkIsland,18.1,24,0,7.2,10.6,E,35,ESE,SE,22,19,57,58,1015.9,1014.5,5,3,22.5,23,No,No
2014-01-13,NorfolkIsland,18.8,24.2,0,6.4,10.7,SE,35,E,SE,22,17,65,59,1015.8,1015.6,4,3,22.2,23.7,No,No
2014-01-14,NorfolkIsland,19.4,24.1,0,7.6,9.8,SSE,37,SE,ESE,20,22,67,58,1018.9,1018.5,6,2,21.1,22.8,No,No
2014-01-15,NorfolkIsland,18.2,24,0.6,7.6,9.2,SE,43,SE,SE,24,24,61,61,1022,1021.3,2,5,21.4,22.9,No,No
2014-01-16,NorfolkIsland,19.6,24.8,0,7.2,8.9,E,37,ESE,SE,19,22,59,54,1020.6,1018.3,7,2,21.9,23.1,No,No
2014-01-17,NorfolkIsland,19.4,24.3,0,9.2,8.6,SSE,35,SE,SE,13,20,54,59,1017.2,1015.8,7,5,21.4,22.3,No,No
2014-01-18,NorfolkIsland,19.4,25,0,7.8,6,E,48,E,E,20,28,57,56,1015.6,1012.9,7,7,22.1,23.7,No,Yes
2014-01-19,NorfolkIsland,20.8,24.7,3.2,7.2,0,N,98,E,ENE,39,52,92,98,1006.7,998.4,8,8,20.9,22,Yes,Yes
2014-01-20,NorfolkIsland,19.2,23.3,40.6,6.6,6.2,NNW,81,WNW,W,44,31,82,80,1000.8,1004.3,7,7,21,21.7,Yes,No
2014-01-21,NorfolkIsland,19.8,24.9,0,6,11.9,WSW,35,W,WNW,13,15,72,69,1012.6,1012.5,1,5,22.5,23.4,No,No
2014-01-22,NorfolkIsland,19.8,25.8,0,5.4,7,WNW,26,WNW,W,15,15,72,72,1016.7,1016.6,4,7,23.7,24.9,No,No
2014-01-23,NorfolkIsland,19.3,25.3,0,5.4,8.8,E,33,SE,SE,17,19,81,74,1018.2,1017.4,5,6,23.2,23.8,No,No
2014-01-24,NorfolkIsland,20.6,23.5,0,5.4,0.8,ESE,52,ESE,E,22,28,86,75,1018.1,1016.8,7,7,20.7,22.1,No,No
2014-01-25,NorfolkIsland,20.3,25.9,0,3.8,9.9,ENE,52,E,NE,30,30,78,73,1013.8,1011.2,7,3,23.3,24.8,No,No
2014-01-26,NorfolkIsland,22.1,26,0,7.2,2.1,SSE,44,ENE,SSE,6,19,73,90,1012.9,1012.5,7,7,25.9,22.6,No,Yes
2014-01-27,NorfolkIsland,19.4,21,2.6,3.2,0.2,SE,52,SE,SE,30,28,81,63,1017.4,1017.4,8,7,19.5,19.9,Yes,No
2014-01-28,NorfolkIsland,18.3,22.4,0,5.6,7.5,SE,52,SE,SE,28,30,61,50,1018.6,1016.7,7,4,19.4,21.4,No,No
2014-01-29,NorfolkIsland,18.9,23.4,0,9.2,9.7,ESE,54,ESE,SE,28,30,50,59,1016.4,1015.2,3,6,22.3,22.4,No,No
2014-01-30,NorfolkIsland,19,22.8,0,8.6,11.2,SE,46,ESE,SE,24,28,54,59,1016.4,1015.4,3,6,21.7,21.3,No,No
2014-01-31,NorfolkIsland,18.4,23,0,8.6,6.4,S,48,S,SSE,28,30,62,56,1013.4,1011.2,8,7,19.9,21.6,No,Yes
2014-02-01,NorfolkIsland,17.6,23.5,1.4,5.6,7.5,S,37,S,SSE,26,17,66,71,1010.2,1008.3,4,5,21.5,21.7,Yes,No
2014-02-02,NorfolkIsland,18.4,24.2,0,5.8,11.4,E,43,E,ESE,24,26,62,61,1012.1,1012.6,3,3,22.4,23.4,No,No
2014-02-03,NorfolkIsland,19.7,24.9,0,8,7.2,E,52,E,E,30,30,69,79,1015,1014.6,5,7,22.6,22.5,No,Yes
2014-02-04,NorfolkIsland,20,21.4,9,6.8,0.4,E,57,E,ESE,30,26,95,95,1015,1012.3,8,8,20.4,21.3,Yes,Yes
2014-02-06,NorfolkIsland,19.9,21.8,1.6,2.6,0,SSE,54,SE,ESE,22,19,93,95,1008.4,1008.1,7,7,20.6,21.2,Yes,Yes
2014-02-07,NorfolkIsland,20,23,17.8,0.6,1.3,SSE,43,S,SSW,20,19,93,78,1012.2,1013.3,8,8,20.7,22,Yes,No
2014-02-08,NorfolkIsland,17.1,23.9,0,3.4,11.1,SSW,30,SSE,SSE,13,19,67,65,1017.6,1016.7,6,2,21.9,23.3,No,No
2014-02-09,NorfolkIsland,19,23.7,0,6,3.9,SSE,44,ESE,SSE,13,24,83,62,1017,1014.7,7,7,20.3,22.8,No,No
2014-02-10,NorfolkIsland,19.4,23.7,0,6.4,2.6,S,39,SSE,SSE,19,22,62,71,1013,1012.1,7,7,20.6,20.9,No,No
2014-02-11,NorfolkIsland,19.5,23.7,0,5.4,7.6,SSE,35,SSE,SE,20,22,69,68,1012.1,1011.4,4,7,22.1,23.3,No,No
2014-02-12,NorfolkIsland,17.2,23,0.2,4.2,11.5,S,26,SSE,SSE,15,13,69,64,1013.5,1013,2,1,21.3,22.4,No,No
2014-02-13,NorfolkIsland,16.1,24.4,0,5.2,9.9,SW,26,SW,WSW,2,13,64,63,1014,1012,1,3,21.4,22.8,No,No
2014-02-14,NorfolkIsland,17.2,23.5,0,4,2.7,SSE,26,SSE,ESE,11,15,76,65,1012.3,1010.9,7,7,21,22,No,No
2014-02-15,NorfolkIsland,18.8,23.8,0,3.4,6,ESE,33,E,SE,20,17,71,72,1012.2,1011.5,7,6,22.1,22.2,No,No
2014-02-16,NorfolkIsland,18.8,24.9,0,4.6,9.6,E,41,E,ESE,19,24,71,74,1013.5,1012.1,6,5,22.5,23.1,No,No
2014-02-17,NorfolkIsland,20.4,24.6,0,5.2,11.2,SE,41,ESE,SE,19,24,78,75,1014,1012.6,6,5,22.5,23.1,No,No
2014-02-18,NorfolkIsland,20.5,24.1,0.6,5.4,5.8,SE,41,SE,SE,20,24,92,92,1010.4,1008.9,7,7,22.1,22.8,No,No
2014-02-19,NorfolkIsland,20.7,24.9,0.4,3.2,9.1,SSE,30,SSE,SSE,17,22,82,82,1009.9,1008.5,2,6,22.9,24.2,No,Yes
2014-02-20,NorfolkIsland,21.2,25.2,2.2,4.6,7,SW,28,SSE,SSW,13,15,95,83,1010.7,1009.4,7,7,22.6,23.9,Yes,Yes
2014-02-21,NorfolkIsland,21,24.9,1.6,4.8,7,SE,31,SE,SSE,15,17,84,84,1009.2,1007.6,7,7,22.7,23.3,Yes,Yes
2014-02-22,NorfolkIsland,21.1,25,1.2,2,8.7,SSE,37,SSE,SE,17,20,92,84,1006.7,1005.6,7,5,22.9,23.7,Yes,Yes
2014-02-23,NorfolkIsland,20.4,23.9,6.6,4,2.4,SE,56,SE,SE,24,31,82,81,1009,1009.3,4,8,23.2,21.7,Yes,No
2014-02-24,NorfolkIsland,19.3,23,0.2,4.2,8.6,SE,48,SE,SE,26,30,57,55,1013.7,1012.4,3,5,22.6,22.6,No,No
2014-02-25,NorfolkIsland,19.3,23.3,0,8,5.9,ESE,46,SE,SE,24,24,46,72,1014.4,1012.7,4,7,21.6,22.3,No,No
2014-02-26,NorfolkIsland,20.3,24.2,0,5.8,10.6,ESE,52,ESE,ESE,30,28,76,66,1014.2,1014,6,3,21.9,22.5,No,No
2014-02-27,NorfolkIsland,19.6,24,0,7.4,10.8,ESE,39,SE,SE,22,24,68,67,1014.5,1014,2,3,21.9,22.9,No,No
2014-02-28,NorfolkIsland,20.3,23.8,0.8,6.8,2.5,ESE,44,SE,ESE,24,24,93,76,1014.1,1013.2,8,7,20.9,23.4,No,No
2014-03-01,NorfolkIsland,19.6,23.8,0.6,4,11.4,SE,43,SE,SE,22,28,64,59,1014.8,1013,2,2,22.1,22.9,No,No
2014-03-02,NorfolkIsland,18.4,22.8,0.6,7.2,8.4,SE,37,SE,E,15,17,67,75,1015,1013.9,3,7,21.8,20.2,No,No
2014-03-03,NorfolkIsland,17.3,22.9,1,6,7.4,S,41,SSE,SSE,20,26,61,56,1016.5,1015.6,7,3,20.6,22.1,No,No
2014-03-04,NorfolkIsland,17,22.8,0.4,6,8,SSE,48,SSE,SSE,19,24,58,54,1018.3,1017.2,1,4,20.7,21.3,No,No
2014-03-05,NorfolkIsland,17.5,22.8,0.2,7,5.3,SSE,33,NE,SE,9,17,76,63,1017.1,1015.8,6,7,18.4,21.2,No,Yes
2014-03-06,NorfolkIsland,16,22.4,5,4.2,5.2,E,35,ENE,E,9,20,78,53,1018.3,1017.2,7,4,19,21.9,Yes,Yes
2014-03-07,NorfolkIsland,17.2,23.1,2.6,5.8,6.3,E,41,ESE,ESE,26,24,61,65,1019.3,1018,5,7,19.7,21.2,Yes,No
2014-03-08,NorfolkIsland,19.2,24.3,0,5.4,9.7,ESE,44,ESE,ESE,26,20,70,68,1019.4,1018.2,3,5,21.6,23.2,No,No
2014-03-09,NorfolkIsland,19,23.3,0,5.6,11.4,ESE,41,ESE,ESE,20,26,63,58,1019.9,1019.2,2,3,21.7,22.5,No,No
2014-03-10,NorfolkIsland,18.5,23.4,0,7.4,9.3,E,50,ESE,ESE,26,26,66,65,1020.4,1018.3,6,7,20.9,22.3,No,No
2014-03-11,NorfolkIsland,19.6,24,0,7.4,6.6,ESE,54,E,ESE,28,26,68,67,1019.3,1017.4,7,7,21.5,22.2,No,No
2014-03-12,NorfolkIsland,18.8,23.7,0.2,5,7.3,ESE,52,ESE,ESE,31,28,74,73,1016.6,1013.9,5,7,21.4,22.2,No,Yes
2014-03-13,NorfolkIsland,18.9,22.3,4.8,5.6,1.1,E,57,ESE,ESE,24,26,96,82,1014.2,1012.3,8,7,19.2,21.6,Yes,Yes
2014-03-14,NorfolkIsland,18.9,23.6,5.8,3.4,7.8,SSE,57,SE,SSE,31,33,71,62,1010.5,1007.1,5,1,22.2,22.9,Yes,Yes
2014-03-15,NorfolkIsland,18,23.1,3,7,9.7,SW,56,SW,SW,31,30,71,63,1009.9,1009.9,3,2,20.5,22.6,Yes,No
2014-03-16,NorfolkIsland,19,23.2,0,6,9.8,WSW,31,SW,SE,20,9,65,70,1017.5,1016.7,1,3,21.8,21.5,No,No
2014-03-17,NorfolkIsland,15.8,23.5,0,4.4,10.5,ENE,31,E,E,17,22,69,64,1020.4,1019.6,2,2,20.8,22.2,No,No
2014-03-18,NorfolkIsland,17.1,23.4,0,4,10.7,SE,41,ESE,SE,22,26,66,69,1022.6,1021.5,2,3,21.4,22.4,No,No
2014-03-19,NorfolkIsland,18.8,23.8,0,5.8,10.2,E,43,ESE,SE,22,22,69,65,1022.4,1020.6,5,4,21.6,22.3,No,No
2014-03-20,NorfolkIsland,18.3,23.1,0,5.8,7.1,SSE,35,SE,SE,20,19,70,74,1021.5,1019.3,2,5,21.3,21.4,No,No
2014-03-21,NorfolkIsland,18.8,23.8,0,5.6,9.2,ESE,43,E,ESE,24,20,74,69,1020.2,1018.1,6,5,21.1,22.5,No,No
2014-03-22,NorfolkIsland,19.5,23.3,0.8,4.4,6.3,E,33,ESE,SE,19,17,76,70,1018.9,1017.4,7,6,21.3,22.5,No,No
2014-03-23,NorfolkIsland,17,23.5,0,3.6,9.4,E,35,ESE,E,19,22,76,67,1019,1017.2,4,2,21.2,21.9,No,No
2014-03-24,NorfolkIsland,18.8,23.3,0,3.8,8.5,E,33,ESE,E,22,20,74,70,1019.8,1018.8,5,6,21.5,21.6,No,No
2014-03-25,NorfolkIsland,16.3,23.5,0,4,11.1,SE,35,ESE,SE,17,20,69,63,1021.9,1020.8,2,1,21.4,22.7,No,No
2014-03-26,NorfolkIsland,17.3,22.8,0,5.2,6.8,SE,39,SSE,SE,20,22,83,64,1023.8,1022.3,7,6,19.9,21.6,No,No
2014-03-27,NorfolkIsland,18.8,22.9,0,4,7.7,ESE,43,SE,SE,24,24,80,60,1024.3,1023,6,2,20,21.6,No,No
2014-03-28,NorfolkIsland,18.8,23.5,0,6.4,3.8,ENE,44,E,ESE,20,30,56,61,1024.9,1022.7,7,7,20.7,21.7,No,No
2014-03-29,NorfolkIsland,19.3,24.4,0,5.6,9.8,ENE,50,ENE,E,30,31,67,60,1024.3,1022.8,1,6,22.2,23.1,No,No
2014-03-30,NorfolkIsland,19.7,24.4,0.2,6.4,8.5,E,50,ENE,E,28,30,73,66,1023.6,1021.5,2,2,22,23.6,No,No
2014-03-31,NorfolkIsland,19.6,24,0,5.6,4.8,ENE,44,ENE,E,24,31,78,73,1022.2,1019.5,7,7,22.7,23.2,No,No
2014-04-01,NorfolkIsland,19.3,23.3,0,3.4,2,ENE,43,E,ENE,26,24,74,66,1020.5,1018.3,7,6,22,22.8,No,No
2014-04-02,NorfolkIsland,18.3,23.2,0,4.4,0.5,NE,37,E,ENE,20,26,82,73,1019.3,1018,7,7,21.1,22.1,No,No
2014-04-03,NorfolkIsland,19.3,23.5,0.4,3,8.9,E,41,ENE,ESE,24,24,68,71,1019.5,1018.2,5,5,22.7,21.5,No,No
2014-04-04,NorfolkIsland,18,23.2,0,5,9.9,E,37,ESE,SE,17,20,74,73,1019.9,1018.3,3,3,20.6,21.5,No,No
2014-04-05,NorfolkIsland,17.6,23.4,0.4,4.6,10.7,E,33,ESE,SE,19,20,66,64,1021.1,1018.8,1,2,21.1,21.7,No,No
2014-04-06,NorfolkIsland,17.3,23,0,4.6,10.2,S,30,ESE,SSE,11,19,66,63,1019.3,1017.1,5,4,20.4,21.1,No,No
2014-04-08,NorfolkIsland,17,21.5,1.6,2.4,1.4,NNE,31,NNE,N,13,13,87,92,1013.9,1011.6,7,7,19.4,19,Yes,Yes
2014-04-09,NorfolkIsland,17.1,23,22.4,2,4.3,NE,30,NE,ENE,15,17,90,76,1014.4,1013.1,7,7,18.7,21.2,Yes,No
2014-04-10,NorfolkIsland,16.7,22.6,0,3.2,9.9,SSE,22,SE,SSE,13,11,71,68,1016.1,1013.7,5,4,21,21.7,No,No
2014-04-11,NorfolkIsland,15.5,23.2,0,3.2,4.4,NE,22,NNE,NNW,11,9,72,68,1014.5,1012.7,4,7,21,21.6,No,No
2014-04-12,NorfolkIsland,18.6,24.2,0.2,1.8,9.4,NNE,33,N,N,11,17,81,79,1015.8,1014.4,4,6,21.6,22.7,No,No
2014-04-13,NorfolkIsland,20.3,23.8,0,4,5,NE,39,NE,NNE,22,15,78,84,1016.8,1015.7,7,7,22.5,22,No,Yes
2014-04-14,NorfolkIsland,19.7,23,3,3.4,1.2,NE,33,NNE,NNE,17,15,87,82,1016.7,1014.6,7,7,21.6,22,Yes,No
2014-04-15,NorfolkIsland,20.2,22.7,0.4,2.4,0,NE,37,NE,NE,15,17,97,92,1015.5,1012.7,8,8,20.5,21.8,No,Yes
2014-04-16,NorfolkIsland,20.5,23.5,3.2,0.2,0.2,WNW,72,NNE,NNE,28,33,95,92,1006.9,999,7,8,22.7,22.8,Yes,Yes
2014-04-17,NorfolkIsland,18.3,23.5,5.4,2,8.9,W,63,WNW,WNW,17,30,80,71,1007,1005.7,3,2,20,22.8,Yes,Yes
2014-04-18,NorfolkIsland,18.6,23.5,1.4,4,9.5,W,50,WNW,WNW,22,31,72,55,1010.5,1009.1,2,1,21.5,22.8,Yes,No
2014-04-19,NorfolkIsland,19.1,23.1,0,6.6,9.8,W,39,WSW,WSW,20,17,54,60,1015.2,1013.4,1,2,21.5,22.6,No,Yes
2014-04-20,NorfolkIsland,16.5,23.4,1.4,3.6,10.7,W,33,W,WNW,17,22,68,56,1017,1015.8,2,1,21.2,22.9,Yes,No
2014-04-21,NorfolkIsland,17,22.7,0,4,10.5,SE,22,SSE,SE,9,15,72,64,1021.2,1020.2,4,2,21.3,21.6,No,No
2014-04-22,NorfolkIsland,16.6,22.3,0,3.6,10.7,SSE,30,S,SE,13,15,59,57,1023.9,1022.1,1,1,20.2,21,No,No
2014-04-23,NorfolkIsland,15.8,22.7,0,4.6,10,SE,31,ESE,ESE,15,19,64,60,1024.1,1021.2,2,5,20.2,21,No,No
2014-04-24,NorfolkIsland,16.8,23,0.2,3.8,8.4,NE,35,E,E,20,24,67,60,1021.7,1019.1,5,4,20.6,21.9,No,No
2014-04-25,NorfolkIsland,16.9,23.2,0.2,4,6.1,ENE,37,ENE,E,19,20,73,61,1021.3,1019.4,7,6,20,20.8,No,No
2014-04-26,NorfolkIsland,16.3,22,0,4,9.2,E,41,ESE,ENE,19,24,69,80,1021.4,1018.5,5,5,20.8,20.2,No,No
2014-04-27,NorfolkIsland,16.2,23.9,0.2,3,4.8,NE,28,NE,ENE,17,7,82,72,1019.7,1016.8,7,7,20.9,21.9,No,No
2014-04-28,NorfolkIsland,18.3,22,0,2.4,1.3,SSE,39,SSW,SSE,9,19,83,80,1017.5,1015.4,8,7,20.1,20.9,No,No
2014-04-29,NorfolkIsland,17,21.2,0.8,2.4,7.1,SSE,33,SE,SE,17,13,58,58,1017.7,1015.7,6,5,20.1,19.3,No,No
2014-04-30,NorfolkIsland,16.4,21.3,0,4.4,10.3,SSE,30,SE,S,11,15,52,56,1015.9,1013.7,1,4,19.9,20.4,No,No
2014-05-01,NorfolkIsland,16.3,20.8,0,3.6,0.8,SSE,26,ESE,ESE,11,11,43,44,1016.3,1014.6,7,7,19.9,19.9,No,No
2014-05-02,NorfolkIsland,14.2,22.2,0,3,9.6,SE,26,E,NNW,6,9,46,44,1015.5,1012.7,3,1,20,21.2,No,No
2014-05-03,NorfolkIsland,14.2,22.7,0,3.2,5,NE,37,NNE,NNE,15,13,67,66,1014,1013.1,4,7,20.1,20.2,No,Yes
2014-05-04,NorfolkIsland,19.6,21.9,6,3,0.1,NNE,63,NNE,N,28,30,91,92,1012.9,1011.5,7,8,20.4,20.6,Yes,Yes
2014-05-05,NorfolkIsland,19.9,22.6,7,1.2,6.5,NW,30,WSW,SW,19,17,72,51,1017.9,1017.3,4,5,21.1,21.9,Yes,No
2014-05-06,NorfolkIsland,16.6,21.9,0,4,8.6,SSE,20,SSE,SE,6,13,76,60,1020.4,1017.7,4,1,18.9,21.4,No,No
2014-05-07,NorfolkIsland,15.4,21.9,0,2.4,7.6,WNW,22,W,W,2,15,58,61,1017.7,1015.7,7,7,19.4,20.9,No,No
2014-05-08,NorfolkIsland,17.3,22.5,0,2.8,6.7,SW,35,WNW,SW,17,19,72,68,1017,1014.9,5,5,20,20.4,No,Yes
2014-05-09,NorfolkIsland,15.8,19.4,1.8,2.6,0.1,SSW,37,SW,SW,20,22,67,59,1017.5,1015.9,8,8,18.4,18.5,Yes,No
2014-05-10,NorfolkIsland,16.9,21,0,3.2,9.7,SSW,37,SSE,S,19,20,53,47,1020.4,1019.6,1,1,19.2,20,No,No
2014-05-11,NorfolkIsland,15.4,20.7,0,4,10.3,SE,30,SE,SSE,15,15,47,48,1024.2,1022.8,1,1,18.8,19.8,No,No
2014-05-12,NorfolkIsland,14.7,20.8,0,4.6,5.4,E,35,SE,E,9,19,58,70,1026.5,1024.9,6,7,18.2,18.3,No,No
2014-05-13,NorfolkIsland,14.9,20.8,0.2,1.8,2.8,NE,26,ENE,E,17,11,71,78,1024.3,1021.8,2,7,19,17.4,No,Yes
2014-05-14,NorfolkIsland,13.8,20.2,14.8,2.4,4.8,SSE,37,S,SE,11,13,66,75,1023.1,1021.5,3,7,18.3,18.1,Yes,Yes
2014-05-15,NorfolkIsland,16.2,20,2,3.4,5.1,SE,43,SE,SE,20,19,52,52,1024.9,1022.9,7,5,17.9,18.8,Yes,No
2014-05-16,NorfolkIsland,16,20.4,0.4,4,7.5,S,46,SE,SSE,19,26,57,60,1024.9,1022.9,7,7,19.2,18.2,No,Yes
2014-05-17,NorfolkIsland,15.5,20.6,1.2,4.4,3.7,SE,59,SE,E,28,22,66,85,1026.4,1024.9,7,7,17.4,16.3,Yes,Yes
2014-05-18,NorfolkIsland,15.8,20,1.6,4.8,5.7,SE,50,ESE,SE,24,22,50,51,1026,1024.3,7,2,18.5,19.3,Yes,No
2014-05-19,NorfolkIsland,17.2,20.8,0.2,5.2,8.3,ESE,43,ESE,SE,20,22,65,54,1025.1,1023.5,7,2,18.3,19.6,No,No
2014-05-20,NorfolkIsland,16.6,20.5,0,4.6,9.2,ESE,33,ESE,SE,17,17,58,57,1024.3,1022.2,3,1,19,19.8,No,No
2014-05-21,NorfolkIsland,15,20.9,0,4,7.9,SE,24,SE,S,11,9,58,46,1023,1020.8,1,6,19.1,19.8,No,No
2014-05-22,NorfolkIsland,14,21.1,0,2.6,6.3,SW,30,SW,WSW,15,19,68,67,1022.9,1020.7,7,4,18.4,20,No,No
2014-05-23,NorfolkIsland,15.2,20.8,0,2.4,9.5,WSW,22,W,WSW,7,11,66,55,1023.6,1020.8,1,6,19,19.6,No,No
2014-05-24,NorfolkIsland,14.2,21.1,0,3.4,7,NW,30,N,NW,11,15,75,62,1021.4,1018,7,7,18.4,19.8,No,Yes
2014-05-25,NorfolkIsland,17.2,21.2,2,2.4,4.1,N,39,NW,NW,17,17,88,76,1017.7,1015.3,8,7,18.2,20.4,Yes,Yes
2014-05-26,NorfolkIsland,17.7,20.7,1.6,2,9,SSW,37,S,S,20,17,59,61,1019.1,1018.5,1,7,19,20.2,Yes,No
2014-05-27,NorfolkIsland,16.7,19.3,0,4,5.4,SE,41,SE,SSE,17,17,59,65,1024.2,1022.4,4,7,17.7,17.7,No,No
2014-05-28,NorfolkIsland,13.9,20,0,4,3.8,E,33,E,E,17,9,52,50,1025.4,1023.5,7,5,17.2,19.5,No,Yes
